>DATE(0/DATE), TIME(1/TIME),LINE_IL1-RMS(4/A),LINE_IL1-Ang(4/Degree),LINE_IL2-RMS(4/A),LINE_IL2-Ang(4/Degree),LINE_IL3-RMS(4/A),LINE_IL3-Ang(4/Degree),LINE_IN-RMS(4/A),LINE_IN-Ang(4/Degree),LINE_UL1-RMS(4/V),LINE_UL1-Ang(4/Degree),LINE_UL2-RMS(4/V),LINE_UL2-Ang(4/Degree),LINE_UL3-RMS(4/V),LINE_UL3-Ang(4/Degree),LINE_UN-RMS(4/V),LINE_UN-Ang(4/Degree),REM_BUS_IL2_D-RMS(4/A),REM_BUS_IL2_D-Ang(4/Degree),REM_BUS_IL3_D-RMS(4/A),REM_BUS_IL3_D-Ang(4/Degree),REM_BUS_IN_D-RMS(4/A),REM_BUS_IN_D-Ang(4/Degree),L3D-IDL1-RMS(4/one),L3D-IDL1-Ang(4/Degree),L3D-IDL2-RMS(4/one),L3D-IDL2-Ang(4/Degree),L3D-IDL3-RMS(4/one),L3D-IDL3-Ang(4/Degree),L3D-IBIAS-RMS(4/A),L3D-IBIAS-Ang(4/Degree),L3D-IDL1MAG-RMS(4/A),L3D-IDL1MAG-Ang(4/Degree),L3D-IDL2MAG-RMS(4/A),L3D-IDL2MAG-Ang(4/Degree),L3D-IDL3MAG-RMS(4/A),L3D-IDL3MAG-Ang(4/Degree),L3D-IDNSMAG-RMS(4/A),L3D-IDNSMAG-Ang(4/Degree)
02/02/2024,00:49:21.460368,309.961,180.025,327.502,58.083,316.815,292.766,21.531,229.335,86763.945,353.459,87801.453,233.319,87468.438,112.622,5222.817,74.587,323.284,243.575,312.497,118.060,19.831,49.683,29.183,102.983,31.517,338.590,29.565,213.865,327.461,317.665,29.924,234.167,31.305,137.257,29.803,261.482,0.000,0.000
02/02/2024,00:49:21.461368,309.991,198.025,327.482,76.091,316.848,310.773,21.512,247.437,86747.828,11.459,87795.328,251.327,87477.484,130.630,5217.507,92.420,323.284,261.575,312.497,136.060,19.831,67.683,29.194,120.944,31.433,356.552,29.538,231.913,327.454,322.993,29.874,245.869,31.352,144.648,29.767,256.435,0.000,0.000
02/02/2024,00:49:21.462368,309.928,216.024,327.496,94.106,316.922,328.780,21.508,265.562,86729.266,29.461,87794.891,269.338,87488.227,148.637,5220.462,111.772,323.284,279.575,312.497,154.060,19.831,85.683,29.131,138.978,31.257,14.543,29.494,249.992,327.447,326.151,29.833,257.194,31.369,152.107,29.728,255.187,0.000,0.000
02/02/2024,00:49:21.463368,309.903,234.032,327.517,112.138,316.826,346.789,21.495,283.685,86721.531,47.468,87800.672,287.352,87497.297,166.641,5220.462,131.301,323.284,297.575,312.497,172.060,19.831,103.683,29.073,156.873,31.208,32.627,29.500,268.154,327.440,324.017,29.774,269.421,31.373,166.965,29.690,255.493,0.000,0.000
02/02/2024,00:49:21.464368,309.875,252.038,327.616,130.147,316.923,4.784,21.444,301.529,86715.531,65.474,87810.031,305.366,87498.195,184.643,5219.083,149.301,323.284,315.575,312.497,190.060,19.831,121.683,28.966,174.826,31.109,50.683,29.528,285.960,327.447,306.028,29.699,279.215,31.371,184.531,29.654,257.836,0.000,0.000
02/02/2024,00:49:21.465368,309.875,270.055,327.678,148.168,317.077,22.783,21.431,319.298,86713.266,83.483,87821.109,323.374,87490.320,202.643,5219.621,167.213,323.284,333.575,312.497,208.060,19.831,139.683,28.888,192.808,31.088,68.906,29.618,304.147,327.447,351.016,29.616,286.643,31.370,202.467,29.626,262.109,0.000,0.000
02/02/2024,00:49:21.466368,309.886,288.071,327.768,166.175,317.063,40.771,21.333,337.266,86715.836,101.495,87831.320,341.380,87479.852,220.645,5227.480,185.098,323.284,351.575,312.497,226.060,19.831,157.683,28.853,210.844,31.083,87.029,29.603,322.415,327.454,9.016,29.540,292.766,31.368,220.218,29.601,270.052,0.000,0.000
02/02/2024,00:49:21.467368,309.910,306.077,327.690,184.178,316.996,58.773,21.435,355.151,86725.273,119.503,87833.430,359.382,87471.758,238.651,5226.324,203.237,323.284,9.575,312.278,244.060,19.437,175.683,28.825,228.885,31.069,105.200,29.937,340.391,327.461,23.777,29.456,299.860,31.365,237.674,29.595,278.869,0.000,0.000
02/02/2024,00:49:21.468368,309.935,324.084,327.641,202.179,316.951,76.794,21.481,13.175,86730.430,137.515,87829.195,17.382,87467.047,256.660,5227.699,221.167,324.035,27.575,312.253,262.143,18.698,193.568,28.818,246.946,30.544,123.060,29.942,358.630,327.469,35.540,29.372,305.287,31.316,254.640,29.586,294.699,0.000,0.000
02/02/2024,00:49:21.469368,309.841,342.087,327.654,220.183,316.961,94.830,21.365,31.144,86743.320,155.518,87817.055,35.383,87468.453,274.672,5235.514,239.759,324.285,45.504,312.253,280.180,18.344,212.363,28.844,264.983,30.270,139.622,29.833,16.630,327.476,46.221,29.288,309.811,31.245,255.607,29.573,309.809,0.000,0.000
02/02/2024,00:49:21.470368,309.825,0.081,327.608,238.181,316.993,112.849,21.261,49.336,86749.391,173.522,87812.711,53.389,87476.219,292.684,5230.348,256.502,324.285,63.460,312.509,298.180,17.971,230.997,28.844,282.742,30.188,157.207,30.183,34.691,327.483,56.397,29.203,312.789,31.170,252.243,29.582,323.937,0.000,0.000
02/02/2024,00:49:21.471368,309.796,18.081,327.613,256.194,317.071,130.863,21.219,67.657,86738.945,191.522,87806.047,71.393,87488.211,310.696,5225.948,275.159,324.220,81.460,312.670,316.268,18.139,250.383,28.822,300.742,30.748,175.143,30.237,52.186,327.490,66.304,29.119,312.980,31.124,251.786,29.595,343.867,0.000,0.000
02/02/2024,00:49:21.472368,309.883,36.083,327.617,274.190,317.177,148.880,21.221,85.968,86727.164,209.523,87805.648,89.405,87498.484,328.705,5226.966,294.256,324.256,99.547,312.670,334.297,18.129,267.547,28.900,318.673,30.902,193.226,30.182,70.026,327.497,76.057,29.051,307.910,31.082,259.416,29.607,3.081,0.000,0.000
02/02/2024,00:49:21.473368,309.899,54.071,327.633,292.201,317.131,166.891,21.211,103.744,86725.234,227.528,87808.992,107.419,87505.570,346.709,5224.877,312.836,324.256,117.583,312.670,352.297,18.214,284.922,29.323,336.806,30.866,211.162,30.184,88.247,327.505,85.723,29.017,301.260,31.041,268.257,29.619,20.877,0.000,0.000
02/02/2024,00:49:21.474368,309.916,72.067,327.714,310.208,317.145,184.889,21.255,121.635,86716.656,245.529,87820.648,125.427,87499.008,4.710,5219.468,330.654,324.256,135.583,312.670,10.297,18.325,304.324,29.561,355.165,30.791,229.202,30.189,106.160,327.519,95.344,29.017,304.586,30.997,277.081,29.631,37.581,0.000,0.000
02/02/2024,00:49:21.475368,309.915,90.057,327.798,328.224,317.112,202.889,21.222,139.826,86715.078,263.542,87835.219,143.438,87488.781,22.711,5222.191,348.303,324.256,153.583,312.670,28.297,18.325,322.834,29.596,13.205,30.760,247.376,30.169,124.186,327.526,96.689,29.033,322.586,30.954,285.468,29.643,53.519,0.000,0.000
02/02/2024,00:49:21.476368,309.925,108.048,327.772,346.234,317.140,220.892,21.177,157.754,86719.586,281.551,87843.211,161.445,87477.078,40.714,5222.927,5.866,324.256,171.583,312.670,46.297,18.325,340.834,29.580,31.187,30.761,265.548,30.199,142.129,327.533,106.416,29.050,345.191,30.912,294.077,29.660,68.834,0.000,0.000
02/02/2024,00:49:21.477368,310.000,126.053,327.795,4.232,317.134,238.887,21.191,175.706,86730.484,299.566,87835.977,179.447,87466.656,58.720,5215.557,23.881,324.256,189.583,312.451,64.297,17.898,358.834,29.501,49.207,30.765,283.500,30.655,160.173,327.548,116.171,29.067,4.907,30.871,302.678,29.705,82.466,0.000,0.000
02/02/2024,00:49:21.478368,310.025,144.073,327.780,22.232,317.139,256.889,21.081,193.709,86741.234,317.578,87828.086,197.447,87461.617,76.732,5215.025,41.422,323.505,207.583,312.426,82.380,18.374,16.799,29.487,67.386,31.241,301.543,30.898,178.484,327.562,116.996,29.084,22.393,30.852,311.638,29.772,89.124,0.000,0.000
02/02/2024,00:49:21.479368,310.045,162.076,327.708,40.233,317.164,274.885,20.952,211.780,86747.141,335.585,87816.633,215.448,87462.906,94.745,5218.362,59.205,323.255,225.654,312.426,100.417,18.727,34.193,29.484,85.459,31.451,320.864,30.639,196.495,327.577,115.980,29.101,38.307,30.843,325.698,29.828,90.487,0.000,0.000
02/02/2024,00:49:21.480368,310.098,180.077,327.689,58.244,317.184,292.935,20.958,229.986,86750.781,353.587,87809.703,233.454,87473.695,112.756,5208.143,76.645,323.255,243.699,312.426,118.417,18.727,51.543,29.494,103.499,31.419,339.168,30.605,214.641,327.591,112.603,29.118,53.153,30.836,342.339,29.883,95.066,0.000,0.000
02/02/2024,00:49:21.481368,310.078,198.077,327.672,76.249,317.233,310.943,20.927,247.967,86746.313,11.587,87803.992,251.460,87483.688,130.772,5207.079,96.027,323.189,261.699,312.426,136.417,19.048,69.543,29.483,121.575,31.852,357.144,30.568,232.696,327.598,106.689,29.134,67.296,30.854,359.668,29.937,99.852,0.000,0.000
02/02/2024,00:49:21.482368,310.145,216.078,327.678,94.261,317.273,328.953,20.939,266.189,86737.305,29.588,87803.609,269.471,87488.703,148.780,5206.053,114.316,323.225,279.786,312.426,154.417,19.038,86.097,29.545,139.542,31.980,15.183,30.547,250.811,327.605,112.040,29.160,81.000,30.889,17.696,29.992,104.783,0.000,0.000
02/02/2024,00:49:21.483368,310.148,234.069,327.765,112.274,317.345,346.958,20.920,283.875,86727.273,47.591,87810.094,287.485,87495.227,166.782,5204.527,131.784,323.225,297.823,312.426,172.417,19.038,103.501,29.564,157.644,31.791,33.118,30.542,268.893,327.620,116.990,29.185,92.268,30.915,33.276,30.046,109.338,0.000,0.000
02/02/2024,00:49:21.484368,310.139,252.069,327.791,130.311,317.356,4.961,20.948,301.605,86719.109,65.599,87819.148,305.499,87491.953,184.783,5205.357,149.647,323.225,315.823,312.426,190.417,19.038,121.501,29.544,175.659,31.769,51.349,30.545,287.031,327.627,105.852,29.218,103.472,30.946,48.143,30.099,113.563,0.000,0.000
02/02/2024,00:49:21.485368,310.140,270.074,327.822,148.317,317.212,22.961,20.948,319.734,86716.781,83.611,87826.773,323.508,87473.867,202.783,5206.662,167.702,323.225,333.823,312.426,208.417,19.038,139.501,29.379,193.656,31.759,69.402,30.463,305.048,327.634,107.995,29.235,112.415,30.977,61.641,30.144,117.463,0.000,0.000
02/02/2024,00:49:21.486368,310.167,288.107,327.796,166.320,317.220,40.972,20.904,337.734,86721.453,101.624,87830.367,341.512,87462.797,220.788,5203.400,185.440,323.225,351.823,312.426,226.417,19.038,157.501,29.312,211.740,31.760,87.464,30.472,322.809,327.634,109.499,29.252,126.000,31.008,74.499,30.189,123.179,0.000,0.000
02/02/2024,00:49:21.487368,310.203,306.122,327.786,184.319,317.214,58.970,20.799,355.681,86730.641,119.639,87833.984,359.512,87453.266,238.794,5206.427,203.377,323.225,9.823,312.426,244.417,19.038,175.501,29.271,229.824,31.758,105.418,30.460,340.822,327.634,127.499,29.276,139.948,31.040,86.989,30.216,127.771,0.000,0.000
02/02/2024,00:49:21.488368,310.304,324.132,327.774,202.319,317.222,76.972,20.826,13.659,86740.328,137.650,87822.992,17.512,87448.102,256.805,5205.752,221.569,322.472,27.823,312.426,262.417,19.581,193.501,29.232,247.915,32.218,123.400,30.493,358.814,327.641,145.499,29.301,152.596,31.121,99.174,30.245,137.337,0.000,0.000
02/02/2024,00:49:21.489368,310.468,342.145,327.812,220.320,317.227,94.966,20.913,31.641,86749.469,155.656,87810.211,35.515,87449.914,274.818,5208.098,239.275,322.221,45.894,312.426,280.417,19.913,210.901,29.194,266.136,32.531,142.661,30.440,16.815,327.648,150.857,29.318,166.217,31.230,102.515,30.276,146.594,0.000,0.000
02/02/2024,00:49:21.490368,310.437,0.155,327.753,238.314,317.251,112.977,20.910,49.495,86750.078,173.659,87798.805,53.521,87459.227,292.833,5205.928,256.895,322.221,63.939,312.426,298.417,19.913,228.348,29.185,284.494,32.434,161.096,30.389,34.846,327.656,153.002,29.334,182.526,31.337,100.270,30.286,155.055,0.000,0.000
02/02/2024,00:49:21.491368,310.379,18.155,327.711,256.331,317.303,130.987,20.933,67.505,86743.219,191.659,87794.328,71.532,87468.109,310.847,5202.605,275.182,322.221,81.939,312.426,316.417,19.913,246.348,29.153,302.417,32.239,179.031,30.348,52.913,327.663,144.017,29.351,200.883,31.410,98.105,30.290,170.570,0.000,0.000
02/02/2024,00:49:21.492368,310.325,36.158,327.722,274.362,317.303,148.998,20.941,85.330,86730.703,209.660,87793.961,89.540,87475.523,328.854,5203.017,294.062,322.221,99.939,312.426,334.417,19.913,264.348,29.106,320.316,32.097,197.025,30.347,71.037,327.670,90.045,29.359,222.205,31.468,102.507,30.297,188.149,0.000,0.000
02/02/2024,00:49:21.493368,310.210,54.166,327.766,292.387,317.357,166.998,20.970,103.028,86721.055,227.664,87799.484,107.555,87484.883,346.857,5207.821,312.297,322.221,117.939,312.426,352.417,19.913,282.348,28.912,338.239,32.004,215.100,30.345,89.040,327.677,49.724,29.342,243.530,31.523,109.493,30.303,206.740,0.000,0.000
02/02/2024,00:49:21.494368,310.159,72.194,327.730,310.405,317.324,185.000,20.954,121.323,86713.500,245.672,87811.359,125.567,87483.992,4.859,5204.595,330.728,322.221,135.939,312.426,10.417,19.913,300.348,28.728,356.090,32.036,233.220,30.333,107.141,327.677,44.998,29.301,253.362,31.583,116.916,30.308,226.709,0.000,0.000
02/02/2024,00:49:21.495368,310.159,90.225,327.719,328.398,317.328,203.001,20.977,139.258,86710.305,263.683,87814.141,143.578,87469.859,22.859,5203.166,348.513,322.221,153.939,312.426,28.417,19.913,318.348,28.673,14.065,32.040,251.141,30.335,125.078,327.677,62.998,29.259,252.512,31.646,122.949,30.315,247.651,0.000,0.000
02/02/2024,00:49:21.496368,310.211,108.234,327.751,346.397,317.308,221.001,21.035,157.307,86714.813,281.700,87822.148,161.579,87460.680,40.863,5201.875,6.721,322.221,171.939,312.426,46.417,19.913,336.348,28.540,32.095,32.039,269.117,30.316,143.083,327.677,80.998,29.209,254.233,31.708,127.859,30.319,270.297,0.000,0.000
02/02/2024,00:49:21.497368,310.275,126.263,327.718,4.398,317.302,239.004,21.171,175.370,86721.523,299.715,87829.391,179.581,87454.828,58.868,5205.911,24.692,322.221,189.939,312.426,64.417,19.913,354.348,28.476,50.268,32.034,287.175,30.306,161.056,327.677,98.998,29.160,255.023,31.770,131.580,30.299,291.467,0.000,0.000
02/02/2024,00:49:21.498368,310.375,144.279,327.694,22.398,317.266,257.005,21.234,193.400,86731.438,317.723,87820.938,197.581,87450.047,76.875,5205.390,42.949,322.974,207.939,312.426,82.417,19.380,12.348,28.436,68.425,31.552,305.123,30.123,179.049,327.677,116.998,29.110,257.640,31.784,133.360,30.260,294.493,0.000,0.000
02/02/2024,00:49:21.499368,310.400,162.293,327.699,40.400,317.261,275.035,21.270,211.359,86744.078,335.729,87810.406,215.583,87451.664,94.887,5210.304,60.728,323.225,225.868,312.426,100.417,19.038,30.913,28.433,86.654,31.280,321.805,30.173,197.044,327.677,134.998,29.060,261.423,31.776,147.399,30.236,278.868,0.000,0.000
02/02/2024,00:49:21.500368,310.421,180.294,327.636,58.399,317.295,293.025,21.305,229.301,86745.898,353.733,87800.125,233.588,87457.906,112.900,5214.731,77.915,323.225,243.823,312.682,118.417,18.679,49.501,28.439,104.695,31.175,339.409,30.508,215.014,327.670,152.998,29.010,265.948,31.763,167.069,30.234,275.890,0.000,0.000
02/02/2024,00:49:21.501368,310.421,198.294,327.588,76.417,317.359,311.040,21.404,247.198,86733.383,11.733,87795.750,251.598,87463.836,130.910,5210.958,95.321,323.225,261.823,312.843,136.505,18.516,68.812,28.439,122.734,30.948,357.332,30.573,232.517,327.670,180.000,28.960,270.929,31.719,185.993,30.237,291.587,0.000,0.000
02/02/2024,00:49:21.502368,310.429,216.294,327.595,94.453,317.322,329.053,21.397,264.571,86726.641,29.735,87795.414,269.606,87476.289,148.914,5211.402,114.351,323.225,279.823,312.843,154.534,18.516,87.477,28.439,140.734,30.872,15.314,30.592,250.320,327.670,198.000,28.901,276.159,31.665,202.789,30.243,312.589,0.000,0.000
02/02/2024,00:49:21.503368,310.399,234.293,327.613,112.467,317.311,347.049,21.416,282.731,86717.211,47.738,87800.336,287.620,87481.688,166.919,5214.147,132.578,323.495,297.823,312.843,172.534,18.429,105.477,28.380,158.734,31.332,33.353,30.592,268.248,327.663,216.000,28.843,279.386,31.642,216.314,30.248,333.717,0.000,0.000
02/02/2024,00:49:21.504368,310.361,252.301,327.585,130.474,317.267,5.048,21.421,301.008,86710.297,65.745,87809.094,305.631,87475.422,184.920,5209.745,150.814,323.664,315.913,312.843,190.534,18.294,121.695,28.234,176.690,31.509,50.823,30.580,286.230,327.656,224.999,28.776,282.592,31.628,231.601,30.253,353.515,0.000,0.000
02/02/2024,00:49:21.505368,310.363,270.323,327.563,148.469,317.257,23.049,21.438,319.029,86708.258,83.755,87820.445,323.639,87468.094,202.920,5210.525,168.534,323.664,333.942,312.843,208.534,18.294,139.035,28.143,194.673,31.517,68.428,30.574,304.153,327.648,233.998,28.717,283.444,31.616,247.615,30.261,11.884,0.000,0.000
02/02/2024,00:49:21.506368,310.400,288.344,327.559,166.466,317.260,41.050,21.608,337.070,86712.875,101.766,87831.766,341.645,87458.094,220.922,5211.786,186.405,323.664,351.942,312.843,226.534,18.294,157.035,28.043,212.725,31.517,86.382,30.577,322.133,327.641,242.997,28.659,286.125,31.604,263.506,30.270,28.721,0.000,0.000
02/02/2024,00:49:21.507368,310.430,306.365,327.701,184.466,317.249,59.049,21.599,355.270,86719.898,119.782,87828.148,359.647,87450.500,238.928,5209.226,204.433,323.664,9.942,312.843,244.534,18.294,175.035,28.002,230.860,31.543,104.372,30.557,340.139,327.641,251.997,28.600,288.363,31.594,279.241,30.278,44.285,0.000,0.000
02/02/2024,00:49:21.508368,310.430,324.373,327.755,202.464,317.243,77.053,21.510,13.268,86733.500,137.790,87815.484,17.647,87446.844,256.937,5206.177,222.269,323.664,27.942,312.843,262.534,18.294,193.035,28.002,248.957,31.582,122.621,30.527,358.125,327.641,269.997,28.542,289.948,31.561,295.336,30.283,59.147,0.000,0.000
02/02/2024,00:49:21.509368,310.435,342.373,327.671,220.460,317.260,95.058,21.389,31.327,86738.344,155.798,87804.070,35.650,87449.109,274.946,5201.119,238.851,323.664,45.942,312.843,280.534,18.294,211.035,28.002,266.957,31.491,140.709,30.360,16.124,327.634,287.997,28.491,290.643,31.508,307.598,30.282,74.791,0.000,0.000
02/02/2024,00:49:21.510368,310.451,0.373,327.685,238.473,317.277,113.091,21.372,49.532,86741.992,173.799,87795.586,53.655,87455.109,292.964,5204.926,257.639,323.664,63.942,312.843,298.534,18.294,229.035,28.006,284.957,31.513,158.583,30.324,34.220,327.627,295.983,28.441,292.967,31.461,316.507,30.281,93.358,0.000,0.000
02/02/2024,00:49:21.511368,310.475,18.373,327.685,256.469,317.303,131.098,21.336,67.589,86734.539,191.800,87788.641,71.663,87461.602,310.973,5206.853,275.156,323.664,81.942,312.843,316.534,18.294,247.035,28.017,302.997,31.514,176.600,30.306,52.268,327.620,303.854,28.390,294.287,31.424,326.661,30.282,111.574,0.000,0.000
02/02/2024,00:49:21.512368,310.330,36.371,327.687,274.469,317.360,149.104,21.326,85.875,86724.047,209.801,87788.359,89.677,87471.664,328.978,5207.942,292.663,323.664,99.942,312.843,334.534,18.294,265.035,27.878,321.032,31.493,194.600,30.279,70.324,327.620,311.520,28.332,294.236,31.393,338.914,30.282,129.084,0.000,0.000
02/02/2024,00:49:21.513368,310.309,54.391,327.715,292.473,317.378,167.110,21.303,104.308,86714.039,227.805,87794.500,107.690,87477.344,346.982,5207.039,311.248,323.934,117.942,312.843,352.534,18.205,283.035,27.839,338.795,31.929,212.610,30.278,88.442,327.620,329.520,28.281,288.871,31.387,353.226,30.282,147.156,0.000,0.000
02/02/2024,00:49:21.514368,310.298,72.397,327.810,310.484,317.385,185.110,21.308,122.080,86707.008,245.812,87800.789,125.703,87473.766,4.983,5209.456,329.168,324.103,136.031,312.843,10.534,18.068,299.208,27.819,356.765,31.983,230.124,30.281,106.476,327.620,347.520,28.231,285.015,31.383,11.012,30.282,165.206,0.000,0.000
02/02/2024,00:49:21.515368,310.298,90.403,327.895,328.504,317.315,203.110,21.253,140.101,86705.422,263.823,87813.547,143.709,87463.836,22.983,5211.832,347.330,324.103,154.061,312.843,28.534,18.068,316.522,27.801,14.763,31.956,247.999,30.239,124.490,327.627,5.520,28.181,280.081,31.377,29.284,30.280,183.143,0.000,0.000
02/02/2024,00:49:21.516368,310.316,108.411,327.836,346.513,317.284,221.116,21.231,157.981,86707.875,281.832,87821.836,161.715,87456.344,40.986,5216.277,4.958,324.103,172.061,312.843,46.534,18.068,334.522,27.752,32.773,31.959,266.164,30.207,142.371,327.634,22.540,28.139,274.939,31.371,48.372,30.278,201.089,0.000,0.000
02/02/2024,00:49:21.517368,310.338,126.421,327.909,4.511,317.236,239.120,21.123,175.958,86717.250,299.840,87822.141,179.717,87447.305,58.991,5215.563,23.034,324.103,190.061,312.843,64.534,18.068,352.522,27.726,50.842,31.971,284.056,30.115,160.323,327.641,37.190,28.106,274.101,31.366,67.993,30.272,218.616,0.000,0.000
02/02/2024,00:49:21.518368,310.417,144.426,327.872,22.510,317.221,257.135,21.188,193.937,86723.516,317.851,87811.445,197.717,87442.492,77.001,5215.506,40.991,323.351,208.061,312.843,82.534,18.640,10.522,27.696,68.907,32.404,302.182,30.034,178.264,327.648,50.493,28.072,277.339,31.409,87.590,30.270,234.602,0.000,0.000
02/02/2024,00:49:21.519368,310.392,162.437,327.789,40.512,317.234,275.147,21.225,211.895,86729.703,335.854,87799.594,215.719,87444.773,95.013,5212.097,58.967,323.101,226.132,312.843,100.534,18.988,28.029,27.700,87.103,32.585,321.413,29.909,196.260,327.648,62.996,28.039,280.661,31.475,90.362,30.259,251.888,0.000,0.000
02/02/2024,00:49:21.520368,310.345,180.435,327.688,58.525,317.214,293.172,21.231,229.836,86733.352,353.856,87792.711,233.725,87452.781,113.031,5208.187,77.534,323.101,244.178,312.843,118.534,18.988,45.498,27.688,105.061,32.431,339.683,29.953,214.332,327.656,80.996,27.997,283.899,31.538,86.183,30.232,264.860,0.000,0.000
02/02/2024,00:49:21.521368,310.262,198.435,327.676,76.553,317.256,311.163,21.137,247.817,86730.375,11.857,87785.672,251.732,87463.750,131.043,5208.958,96.074,323.101,262.178,312.843,136.534,18.988,63.498,27.642,122.980,32.379,357.565,29.918,232.276,327.656,92.138,27.955,283.061,31.608,84.959,30.199,269.948,0.000,0.000
02/02/2024,00:49:21.522368,310.192,216.441,327.664,94.562,317.325,329.172,21.148,266.408,86719.891,29.857,87785.492,269.745,87474.063,149.052,5211.773,113.854,323.101,280.178,312.843,154.534,18.988,81.498,27.575,140.838,32.512,15.561,29.882,250.379,327.656,110.138,27.914,281.751,31.689,83.231,30.163,272.625,0.000,0.000
02/02/2024,00:49:21.523368,310.121,234.450,327.699,112.538,317.314,347.180,21.140,284.183,86716.242,47.861,87789.555,287.754,87481.734,167.056,5210.247,133.256,323.101,298.178,312.843,172.534,18.988,99.498,27.457,158.732,32.429,33.494,29.882,268.519,327.663,128.138,27.863,280.104,31.744,80.899,30.128,274.800,0.000,0.000
